date,log_date_ths,time_ths,target_ths,target_raw_ths,top10_raw_ths,top1_ths,log_date_jq,time_jq,target_jq,target_raw_jq,top10_raw_jq,top1_jq,target_match,top1_match,top10_overlap
2023-08-01,2023-08-01,13:10:00,512880,512880.SH,"512880.SH:2.8316,512200.SH:2.7662,501018.SH:2.6619,159605.SZ:2.3613,159985.SZ:2.0897,513090.SH:2.0293,513180.SH:2.0203,513330.SH:1.8183,512070.SH:1.8004,512690.SH:1.5686",512880,2023-08-01,13:10:00,501018,501018.XSHG,"501018.XSHG:2.4924,512880.XSHG:2.2868,159985.XSHE:2.2754,159605.XSHE:1.8874,512200.XSHG:1.8745,513180.XSHG:1.5831,513090.XSHG:1.5705,512070.XSHG:1.5187,513330.XSHG:1.3571,512690.XSHG:1.2990",501018,False,False,10
2023-08-02,2023-08-02,13:10:00,512200,512200.SH,"512200.SH:3.8843,512880.SH:3.4940,501018.SH:2.8787,513090.SH:2.2944,159605.SZ:2.1796,512070.SH:2.0583,513180.SH:1.9135,159985.SZ:1.8771,513330.SH:1.6893,512690.SH:1.6464",512200,2023-08-02,13:10:00,512880,512880.XSHG,"512880.XSHG:2.9303,512200.XSHG:2.8307,501018.XSHG:2.7626,159985.XSHE:2.0897,159605.XSHE:2.0697,513090.XSHG:1.9552,512070.XSHG:1.7882,513180.XSHG:1.7478,513330.XSHG:1.5304,512690.XSHG:1.4530",512880,False,False,10
2023-08-03,2023-08-03,13:10:00,512880,512880.SH,"512880.SH:4.5233,513090.SH:2.8909,512070.SH:2.6363,501018.SH:2.3101,513180.SH:2.0288,159605.SZ:1.9969,512690.SH:1.8395,513330.SH:1.7296,513360.SH:1.5248,515210.SH:1.4852",512880,2023-08-03,13:10:00,512200,512200.XSHG,"512200.XSHG:3.9722,512880.XSHG:3.6530,501018.XSHG:2.5589,513090.XSHG:2.3746,512070.XSHG:2.1851,159605.XSHE:2.0482,513180.XSHG:1.9135,159985.XSHE:1.7983,512690.XSHG:1.7320,513330.XSHG:1.6667",512200,False,False,8
2023-08-04,2023-08-04,13:10:00,513090,513090.SH,"513090.SH:3.8909,512070.SH:3.5509,501018.SH:2.4544,513180.SH:2.2901,159605.SZ:2.1852,512690.SH:1.9851,513330.SH:1.9663,513360.SH:1.7402,515210.SH:1.5906,512800.SH:1.4147",513090,2023-08-04,13:10:00,513090,513090.XSHG,"513090.XSHG:3.2539,512070.XSHG:3.0189,501018.XSHG:2.5264,159605.XSHE:2.2710,513180.XSHG:2.2131,512690.XSHG:1.9647,513330.XSHG:1.9365,513360.XSHG:1.6256,159985.XSHE:1.6140,515210.XSHG:1.5046",513090,True,True,9
2023-08-07,2023-08-07,13:10:00,513090,513090.SH,"513090.SH:4.0424,512070.SH:3.7368,501018.SH:2.5275,513180.SH:2.5020,159605.SZ:2.1407,513330.SH:1.9699,513360.SH:1.8217,512690.SH:1.6528,515210.SH:1.4168,512800.SH:1.4088",513090,2023-08-07,13:10:00,513090,513090.XSHG,"513090.XSHG:3.5894,512070.XSHG:3.2446,501018.XSHG:2.5591,513180.XSHG:2.2518,159605.XSHE:2.1154,513330.XSHG:1.8961,512690.XSHG:1.7111,513360.XSHG:1.6934,515210.XSHG:1.4520,512800.XSHG:1.3497",513090,True,True,10
2023-08-08,2023-08-08,13:10:00,513090,513090.SH,"513090.SH:4.5961,512070.SH:4.2453,501018.SH:2.2413,513180.SH:2.2410,512690.SH:1.7200,159605.SZ:1.7098,513330.SH:1.5757,513360.SH:1.4917,159851.SZ:1.3742,512800.SH:1.3149",513090,2023-08-08,13:10:00,513090,513090.XSHG,"513090.XSHG:4.2621,512070.XSHG:3.9000,501018.XSHG:2.4684,513180.XSHG:2.3451,159605.XSHE:1.9571,513330.XSHG:1.7851,512690.XSHG:1.7391,513360.XSHG:1.6202,512800.XSHG:1.3998,515210.XSHG:1.3152",513090,True,True,9
2023-08-09,2023-08-09,13:10:00,513090,513090.SH,"513090.SH:4.2026,512070.SH:4.0862,512200.SH:3.5820,501018.SH:2.2750,159851.SZ:1.8681,513180.SH:1.7216,512690.SH:1.5346,159605.SZ:1.3215,513330.SH:1.2417,512800.SH:1.2109",513090,2023-08-09,13:10:00,513090,513090.XSHG,"513090.XSHG:4.3039,512070.XSHG:4.0626,513180.XSHG:2.0315,512690.XSHG:1.6911,159605.XSHE:1.6218,513330.XSHG:1.4987,159851.XSHE:1.4049,512800.XSHG:1.3238,513360.XSHG:1.2844,515210.XSHG:1.1289",513090,True,True,8
2023-08-10,2023-08-10,13:10:00,512070,512070.SH,"512070.SH:4.1668,513090.SH:4.0372,512200.SH:3.0168,501018.SH:2.4919,159851.SZ:2.3138,513180.SH:1.3296,512690.SH:1.2041,159605.SZ:1.0063,512800.SH:0.9775,159985.SZ:0.9554",512070,2023-08-10,13:10:00,159985,159985.XSHE,159985.XSHE:1.0327,159985,False,False,1
2023-08-11,2023-08-11,13:10:00,512200,512200.SH,"512200.SH:2.5367,501018.SH:2.2703,159985.SZ:0.9632,513180.SH:0.8371,159605.SZ:0.6761,512690.SH:0.6640,512800.SH:0.6087,513330.SH:0.5632,515210.SH:0.4674,515170.SH:0.3993",512200,2023-08-11,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3831,159985.XSHE:1.0288",501018,False,False,2
2023-08-14,2023-08-14,13:10:00,501018,501018.SH,"501018.SH:2.2147,159985.SZ:0.9335,518880.SH:0.0001",501018,2023-08-14,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3361,159985.XSHE:0.9839,518880.XSHG:0.0001",501018,True,True,3
2023-08-15,2023-08-15,13:10:00,501018,501018.SH,"501018.SH:2.0057,159985.SZ:1.0034",501018,2023-08-15,13:10:00,501018,501018.XSHG,"501018.XSHG:2.1772,159985.XSHE:1.0221,518880.XSHG:0.0001,513500.XSHG:0.0000",501018,True,True,2
2023-08-16,2023-08-16,13:10:00,159985,159985.SZ,159985.SZ:0.9574,159985,2023-08-16,13:10:00,159985,159985.XSHE,159985.XSHE:0.9786,159985,True,True,1
2023-08-17,2023-08-17,13:10:00,511880,511880.SH,,,2023-08-17,13:10:00,159985,159985.XSHE,159985.XSHE:1.0857,159985,False,False,0
2023-08-18,2023-08-18,13:10:00,511880,511880.SH,,,2023-08-18,13:10:00,159985,159985.XSHE,159985.XSHE:1.1742,159985,False,False,0
2023-08-21,2023-08-21,13:10:00,159985,159985.SZ,159985.SZ:1.4793,159985,2023-08-21,13:10:00,159985,159985.XSHE,159985.XSHE:1.3272,159985,True,True,1
2023-08-22,2023-08-22,13:10:00,511880,511880.SH,,,2023-08-22,13:10:00,159985,159985.XSHE,159985.XSHE:1.3081,159985,False,False,0
2023-08-23,2023-08-23,13:10:00,511880,511880.SH,,,2023-08-23,13:10:00,511880,511880.XSHG,,,True,True,0
2023-08-24,2023-08-24,13:10:00,159985,159985.SZ,"159985.SZ:1.1797,518880.SH:0.0101",159985,2023-08-24,13:10:00,511880,511880.XSHG,,,False,False,0
2023-08-25,2023-08-25,13:10:00,159985,159985.SZ,"159985.SZ:1.3573,518880.SH:0.0266",159985,2023-08-25,13:10:00,159985,159985.XSHE,"159985.XSHE:1.2936,518880.XSHG:0.0096",159985,True,True,2
2023-08-28,2023-08-28,13:10:00,159985,159985.SZ,"159985.SZ:1.5886,518880.SH:0.0418,513290.SH:0.0000",159985,2023-08-28,13:10:00,159985,159985.XSHE,"159985.XSHE:1.4870,518880.XSHG:0.0232",159985,True,True,2
2023-08-29,2023-08-29,13:10:00,159985,159985.SZ,"159985.SZ:1.7525,518880.SH:0.0665,513290.SH:0.0027",159985,2023-08-29,13:10:00,159985,159985.XSHE,"159985.XSHE:1.5806,518880.XSHG:0.0502",159985,True,True,2
2023-08-30,2023-08-30,13:10:00,159985,159985.SZ,"159985.SZ:1.8487,159981.SZ:0.5262,518880.SH:0.1124",159985,2023-08-30,13:10:00,159985,159985.XSHE,"159985.XSHE:1.7183,159981.XSHE:0.4059,518880.XSHG:0.0740",159985,True,True,3
2023-08-31,2023-08-31,13:10:00,159985,159985.SZ,"159985.SZ:2.0124,159981.SZ:0.6985,518880.SH:0.1741",159985,2023-08-31,13:10:00,159985,159985.XSHE,"159985.XSHE:1.8567,159981.XSHE:0.5798,518880.XSHG:0.1164",159985,True,True,3
2023-09-01,2023-09-01,13:10:00,159985,159985.SZ,"159985.SZ:1.8218,518880.SH:0.1898",159985,2023-09-01,13:10:00,159985,159985.XSHE,"159985.XSHE:1.9131,159981.XSHE:0.7587,518880.XSHG:0.1725",159985,True,True,2
2023-09-04,2023-09-04,13:10:00,159985,159985.SZ,"159985.SZ:1.3043,159981.SZ:1.0327,161226.SZ:0.3164,518880.SH:0.2291",159985,2023-09-04,13:10:00,159985,159985.XSHE,"159985.XSHE:1.6323,159981.XSHE:0.9546,518880.XSHG:0.2013",159985,True,True,3
2023-09-05,2023-09-05,13:10:00,159985,159985.SZ,"159985.SZ:1.2276,159981.SZ:1.1636,161226.SZ:0.3633,518880.SH:0.2680",159985,2023-09-05,13:10:00,159985,159985.XSHE,"159985.XSHE:1.4035,159981.XSHE:1.0057,161226.XSHE:0.2760,518880.XSHG:0.2306",159985,True,True,4
2023-09-06,2023-09-06,13:10:00,159981,159981.SZ,"159981.SZ:1.3545,159985.SZ:1.2915,161226.SZ:0.3729,518880.SH:0.2925",159981,2023-09-06,13:10:00,159985,159985.XSHE,"159985.XSHE:1.3510,159981.XSHE:1.1681,161226.XSHE:0.3333,518880.XSHG:0.2652",159985,False,False,4
2023-09-07,2023-09-07,13:10:00,159985,159985.SZ,"159985.SZ:1.1609,159981.SZ:1.1207,515220.SH:0.8055,518880.SH:0.2940,161226.SZ:0.2358,159980.SZ:0.1982",159985,2023-09-07,13:10:00,159985,159985.XSHE,"159985.XSHE:1.2836,159981.XSHE:1.2247,161226.XSHE:0.3300,518880.XSHG:0.2898",159985,True,True,4
2023-09-08,2023-09-08,13:10:00,501018,501018.SH,"501018.SH:0.5502,518880.SH:0.3361",501018,2023-09-08,13:10:00,501018,501018.XSHG,"501018.XSHG:0.4082,518880.XSHG:0.3159,513100.XSHG:0.1190,513500.XSHG:0.0640",501018,True,True,2
2023-09-11,2023-09-11,13:10:00,501018,501018.SH,"501018.SH:0.7321,159985.SZ:0.6884",501018,2023-09-11,13:10:00,159985,159985.XSHE,"159985.XSHE:0.8664,501018.XSHG:0.5671,518880.XSHG:0.3376",159985,False,False,2
2023-09-12,2023-09-12,13:10:00,501018,501018.SH,"501018.SH:0.8748,518880.SH:0.3849,159980.SZ:0.3211,513100.SH:0.2829",501018,2023-09-12,13:10:00,501018,501018.XSHG,"501018.XSHG:0.7602,518880.XSHG:0.3661,159980.XSHE:0.3002,513100.XSHG:0.2322",501018,True,True,4
2023-09-13,2023-09-13,13:10:00,501018,501018.SH,"501018.SH:1.2461,518880.SH:0.4133",501018,2023-09-13,13:10:00,501018,501018.XSHG,"501018.XSHG:0.9475,518880.XSHG:0.3964",501018,True,True,2
2023-09-14,2023-09-14,13:10:00,501018,501018.SH,"501018.SH:1.6653,518880.SH:0.4581",501018,2023-09-14,13:10:00,501018,501018.XSHG,"501018.XSHG:1.2669,518880.XSHG:0.4340,161226.XSHE:0.1280,513520.XSHG:0.1092",501018,True,True,2
2023-09-15,2023-09-15,13:10:00,501018,501018.SH,"501018.SH:2.3557,518880.SH:0.4707,159980.SZ:0.3336,513100.SH:0.2806,159509.SZ:0.2548,513310.SH:0.1452,161226.SZ:0.1332,513500.SH:0.0953",501018,2023-09-15,13:10:00,501018,501018.XSHG,"501018.XSHG:1.8400,518880.XSHG:0.4828,159980.XSHE:0.3274,513100.XSHG:0.2721,513520.XSHG:0.1959,161226.XSHE:0.1413,513500.XSHG:0.0834",501018,True,True,6
2023-09-18,2023-09-18,13:10:00,501018,501018.SH,"501018.SH:2.8186,513520.SH:0.2949,159980.SZ:0.2881",501018,2023-09-18,13:10:00,501018,501018.XSHG,"501018.XSHG:2.3410,159980.XSHE:0.3167,513520.XSHG:0.2673",501018,True,True,3
2023-09-19,2023-09-19,13:10:00,501018,501018.SH,"501018.SH:3.2753,518880.SH:0.3526,513520.SH:0.2947,161226.SZ:0.0277",501018,2023-09-19,13:10:00,501018,501018.XSHG,"501018.XSHG:2.8728,518880.XSHG:0.3599,513520.XSHG:0.2705,161226.XSHE:0.0471",501018,True,True,4
2023-09-20,2023-09-20,13:10:00,518880,518880.SH,"518880.SH:0.4099,161226.SZ:0.0290",518880,2023-09-20,13:10:00,518880,518880.XSHG,"518880.XSHG:0.3917,513520.XSHG:0.2901,161226.XSHE:0.0317",518880,True,True,2
2023-09-21,2023-09-21,13:10:00,518880,518880.SH,518880.SH:0.4004,518880,2023-09-21,13:10:00,518880,518880.XSHG,"518880.XSHG:0.4079,161226.XSHE:0.0271",518880,True,True,1
2023-09-22,2023-09-22,13:10:00,511880,511880.SH,,,2023-09-22,13:10:00,501018,501018.XSHG,"501018.XSHG:2.1512,161226.XSHE:0.0262",501018,False,False,0
2023-09-25,2023-09-25,13:10:00,518880,518880.SH,"518880.SH:0.3313,161226.SZ:0.0137",518880,2023-09-25,13:10:00,518880,518880.XSHG,"518880.XSHG:0.3479,161226.XSHE:0.0215",518880,True,True,2
2023-09-26,2023-09-26,13:10:00,518880,518880.SH,518880.SH:0.3063,518880,2023-09-26,13:10:00,518880,518880.XSHG,518880.XSHG:0.3349,518880,True,True,1
2023-09-27,2023-09-27,13:10:00,518880,518880.SH,518880.SH:0.1712,518880,2023-09-27,13:10:00,511880,511880.XSHG,,,False,False,0
2023-09-28,2023-09-28,13:10:00,501018,501018.SH,501018.SH:1.0904,501018,2023-09-28,13:10:00,501018,501018.XSHG,501018.XSHG:1.1504,501018,True,True,1
2023-10-09,2023-10-09,13:10:00,511880,511880.SH,,,2023-10-09,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-10,2023-10-10,13:10:00,511880,511880.SH,,,2023-10-10,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-11,2023-10-11,13:10:00,511880,511880.SH,,,2023-10-11,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-12,2023-10-12,13:10:00,511880,511880.SH,,,2023-10-12,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-13,2023-10-13,13:10:00,515120,515120.SH,"515120.SH:2.1387,159992.SZ:2.0343,512010.SH:0.7356,512170.SH:0.5317,513120.SH:0.4512,159883.SZ:0.1796",515120,2023-10-13,13:10:00,515120,515120.XSHG,"515120.XSHG:1.7930,159992.XSHE:1.6986,512010.XSHG:0.6097,512170.XSHG:0.3906,513120.XSHG:0.3392,159883.XSHE:0.1455",515120,True,True,6
2023-10-16,2023-10-16,13:10:00,515120,515120.SH,"515120.SH:2.1190,159992.SZ:2.0265,512010.SH:0.6424,512170.SH:0.5099,513120.SH:0.4484,159883.SZ:0.1242",515120,2023-10-16,13:10:00,511880,511880.XSHG,,,False,False,0
2023-10-17,2023-10-17,13:10:00,511880,511880.SH,,,2023-10-17,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-18,2023-10-18,13:10:00,511880,511880.SH,,,2023-10-18,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-19,2023-10-19,13:10:00,511880,511880.SH,,,2023-10-19,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-20,2023-10-20,13:10:00,511880,511880.SH,,,2023-10-20,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-23,2023-10-23,13:10:00,511880,511880.SH,,,2023-10-23,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-24,2023-10-24,13:10:00,511880,511880.SH,,,2023-10-24,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-25,2023-10-25,13:10:00,511880,511880.SH,,,2023-10-25,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-26,2023-10-26,13:10:00,511880,511880.SH,,,2023-10-26,13:10:00,511880,511880.XSHG,,,True,True,0
2023-10-27,2023-10-27,13:10:00,518880,518880.SH,518880.SH:0.0107,518880,2023-10-27,13:10:00,511880,511880.XSHG,,,False,False,0
2023-10-30,2023-10-30,13:10:00,561980,561980.SH,561980.SH:0.2922,561980,2023-10-30,13:10:00,511880,511880.XSHG,,,False,False,0
2023-10-31,2023-10-31,13:10:00,561980,561980.SH,561980.SH:0.3817,561980,2023-10-31,13:10:00,561980,561980.XSHG,561980.XSHG:0.2670,561980,True,True,1
2023-11-01,2023-11-01,13:10:00,513120,513120.SH,"513120.SH:0.6816,561980.SH:0.4296",513120,2023-11-01,13:10:00,561980,561980.XSHG,561980.XSHG:0.3711,561980,False,False,1
2023-11-02,2023-11-02,13:10:00,513120,513120.SH,"513120.SH:0.9163,561980.SH:0.3292",513120,2023-11-02,13:10:00,513120,513120.XSHG,"513120.XSHG:0.7202,561980.XSHG:0.3737",513120,True,True,2
2023-11-03,2023-11-03,13:10:00,513120,513120.SH,"513120.SH:1.1015,561980.SH:0.3646,518880.SH:0.2611",513120,2023-11-03,13:10:00,513120,513120.XSHG,"513120.XSHG:0.9427,561980.XSHG:0.3543",513120,True,True,2
2023-11-06,2023-11-06,13:10:00,513120,513120.SH,"513120.SH:2.0175,159892.SZ:1.1608,561980.SH:0.5558,518880.SH:0.2877",513120,2023-11-06,13:10:00,513120,513120.XSHG,"513120.XSHG:1.4374,561980.XSHG:0.4624,518880.XSHG:0.2436",513120,True,True,3
2023-11-07,2023-11-07,13:10:00,513120,513120.SH,"513120.SH:2.3718,159892.SZ:1.5517,513310.SH:0.6833,512480.SH:0.5898,561980.SH:0.5864,159995.SZ:0.4988,159985.SZ:0.4688,588200.SH:0.4257,518880.SH:0.3070",513120,2023-11-07,13:10:00,513120,513120.XSHG,"513120.XSHG:1.9204,159892.XSHE:1.1011,561980.XSHG:0.5304,513310.XSHG:0.4745,518880.XSHG:0.2717",513120,True,True,5
2023-11-08,2023-11-08,13:10:00,513120,513120.SH,"513120.SH:2.9020,159892.SZ:2.1789,513310.SH:0.8350,561980.SH:0.8200,512480.SH:0.8117,159985.SZ:0.7113,588200.SH:0.6956,159995.SZ:0.6893,159516.SZ:0.3924,518880.SH:0.2772",513120,2023-11-08,13:10:00,513120,513120.XSHG,"513120.XSHG:2.4940,159892.XSHE:1.6800,561980.XSHG:0.7229,513310.XSHG:0.7137,512480.XSHG:0.6574,159995.XSHE:0.5564,588200.XSHG:0.5167,159985.XSHE:0.4645,518880.XSHG:0.2708",513120,True,True,9
2023-11-09,2023-11-09,13:10:00,513120,513120.SH,"513120.SH:3.0263,159892.SZ:2.4674,159985.SZ:0.9810,513310.SH:0.8928,512480.SH:0.7659,561980.SH:0.7222,588200.SH:0.6705,159995.SZ:0.6416,159516.SZ:0.3986,512880.SH:0.3793",513120,2023-11-09,13:10:00,513120,513120.XSHG,"513120.XSHG:2.6177,159892.XSHE:1.9642,513310.XSHG:0.7988,512480.XSHG:0.7163,561980.XSHG:0.7132,159985.XSHE:0.6813,588200.XSHG:0.5995,159995.XSHE:0.5944,512880.XSHG:0.2496,518880.XSHG:0.2431",513120,True,True,9
2023-11-10,2023-11-10,13:10:00,513120,513120.SH,"513120.SH:2.6974,159892.SZ:2.3800,159985.SZ:0.9518,513310.SH:0.9509,512480.SH:0.7922,588200.SH:0.7843,561980.SH:0.7473,159995.SZ:0.6533,512880.SH:0.5100,159516.SZ:0.5079",513120,2023-11-10,13:10:00,513120,513120.XSHG,"513120.XSHG:2.7594,159892.XSHE:2.2654,513310.XSHG:0.8880,159985.XSHE:0.8455,512480.XSHG:0.7451,561980.XSHG:0.7387,588200.XSHG:0.6705,159995.XSHE:0.6195,159516.XSHE:0.3986,512880.XSHG:0.3966",513120,True,True,10
2023-11-13,2023-11-13,13:10:00,159892,159892.SZ,"159892.SZ:2.1000,513120.SH:2.0854,159985.SZ:0.9602,588200.SH:0.9336,513310.SH:0.9121,512480.SH:0.8351,561980.SH:0.7236,588220.SH:0.6799,159995.SZ:0.6580,159516.SZ:0.6221",159892,2023-11-13,13:10:00,513120,513120.XSHG,"513120.XSHG:2.4376,159892.XSHE:2.2019,159985.XSHE:0.9985,513310.XSHG:0.8913,588200.XSHG:0.7948,512480.XSHG:0.7770,561980.XSHG:0.6943,159995.XSHE:0.6234,159516.XSHE:0.4986,512880.XSHG:0.4493",513120,False,False,9
2023-11-14,2023-11-14,13:10:00,159892,159892.SZ,"159892.SZ:1.9537,513120.SH:1.7391,159869.SZ:1.3440,588200.SH:1.2308,159985.SZ:1.0053,512480.SH:1.0028,588220.SH:0.9551,513310.SH:0.9089,159995.SZ:0.7968,561980.SH:0.7639",159892,2023-11-14,13:10:00,159892,159892.XSHE,"159892.XSHE:2.1442,513120.XSHG:2.1170,159985.XSHE:1.0663,588200.XSHG:0.9980,513310.XSHG:0.9121,512480.XSHG:0.8756,561980.XSHG:0.7301,588220.XSHG:0.7224,159995.XSHE:0.6897,159516.XSHE:0.6333",159892,True,True,9
2023-11-15,2023-11-15,13:10:00,159892,159892.SZ,"159892.SZ:2.2151,159869.SZ:1.9511,513120.SH:1.8594,588200.SH:1.6337,588220.SH:1.3107,512480.SH:1.2404,512980.SH:1.1825,513310.SH:1.1769,159985.SZ:1.0146,159995.SZ:0.9823",159892,2023-11-15,13:10:00,159892,159892.XSHE,"159892.XSHE:2.1407,513120.XSHG:1.9593,588200.XSHG:1.3491,159869.XSHE:1.3125,512480.XSHG:1.0820,159985.XSHE:1.0432,513310.XSHG:1.0345,588220.XSHG:1.0064,159995.XSHE:0.8663,159516.XSHE:0.7898",159892,True,True,9
2023-11-16,2023-11-16,13:10:00,159869,159869.SZ,"159869.SZ:2.2830,159892.SZ:1.8116,512980.SH:1.6411,588200.SH:1.5434,513310.SH:1.2982,588220.SH:1.2887,513120.SH:1.2793,563300.SH:1.1538,512480.SH:1.0986,159985.SZ:0.9258",159869,2023-11-16,13:10:00,159892,159892.XSHE,"159892.XSHE:1.9302,159869.XSHE:1.8437,513120.XSHG:1.5079,588200.XSHG:1.4159,512980.XSHG:1.1615,588220.XSHG:1.1466,513310.XSHG:1.1268,512480.XSHG:1.0780,159985.XSHE:0.9752,563300.XSHG:0.8577",159892,False,False,10
2023-11-17,2023-11-17,13:10:00,159869,159869.SZ,"159869.SZ:2.6854,512980.SH:2.1769,159892.SZ:1.7120,516190.SH:1.7062,588200.SH:1.6549,563300.SH:1.4693,588220.SH:1.4472,513310.SH:1.4259,513120.SH:1.1959,159819.SZ:1.1135",159869,2023-11-17,13:10:00,513310,513310.XSHG,"513310.XSHG:1.3199,159509.XSHE:0.5044,513030.XSHG:0.4851,513100.XSHG:0.4518,513520.XSHG:0.2821,513500.XSHG:0.2397,518880.XSHG:0.0046",513310,False,False,1
2023-11-20,2023-11-20,13:10:00,159869,159869.SZ,"159869.SZ:2.9418,512980.SH:2.7673,516190.SH:2.0490,563300.SH:1.8915,515980.SH:1.6629,588200.SH:1.6532,159819.SZ:1.6228,588220.SH:1.5602,159892.SZ:1.5349,516510.SH:1.4492",159869,2023-11-20,13:10:00,513310,513310.XSHG,"513310.XSHG:1.3784,159509.XSHE:0.9718,513030.XSHG:0.7770,513100.XSHG:0.6673,513520.XSHG:0.4881,513500.XSHG:0.3551",513310,False,False,0
2023-11-21,2023-11-21,13:10:00,512980,512980.SH,"512980.SH:3.4431,159869.SZ:3.0259,516190.SH:2.4326,159509.SZ:2.2028,563300.SH:2.0440,515980.SH:1.9036,516510.SH:1.8958,515400.SH:1.7623,159819.SZ:1.7346,588220.SH:1.4554",512980,2023-11-21,13:10:00,159509,159509.XSHE,"159509.XSHE:1.5053,513310.XSHG:1.2695,513030.XSHG:1.0170,513100.XSHG:0.8970,513520.XSHG:0.6248,513500.XSHG:0.4893",159509,False,False,1
2023-11-22,2023-11-22,13:10:00,512980,512980.SH,"512980.SH:3.6419,159869.SZ:2.5680,516190.SH:2.5243,159509.SZ:2.5185,516510.SH:1.8341,563300.SH:1.8075,515400.SH:1.6450,515980.SH:1.6324,513030.SH:1.5127,159819.SZ:1.4018",512980,2023-11-22,13:10:00,159509,159509.XSHE,"159509.XSHE:2.0478,513030.XSHG:1.2750,513100.XSHG:1.1357,513520.XSHG:0.8043,513500.XSHG:0.6463",159509,False,False,2
2023-11-23,2023-11-23,13:10:00,159509,159509.SZ,"159509.SZ:2.8816,513030.SH:1.6207,513100.SH:1.4846,513500.SH:0.9324,513520.SH:0.9322",159509,2023-11-23,13:10:00,159509,159509.XSHE,"159509.XSHE:2.5951,513030.XSHG:1.5432,513100.XSHG:1.3760,513520.XSHG:0.8996,513500.XSHG:0.8408",159509,True,True,5
2023-11-24,2023-11-24,13:10:00,159509,159509.SZ,"159509.SZ:2.9501,513030.SH:1.7235,513100.SH:1.4732,513500.SH:0.9522",159509,2023-11-24,13:10:00,159509,159509.XSHE,"159509.XSHE:2.8532,513030.XSHG:1.6449,513100.XSHG:1.4846,513520.XSHG:0.9577,513500.XSHG:0.9429",159509,True,True,4
2023-11-27,2023-11-27,13:10:00,513030,513030.SH,"513030.SH:1.7717,513520.SH:0.9002",513030,2023-11-27,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7661,513520.XSHG:0.9555,161226.XSHE:0.0021",513030,True,True,2
2023-11-28,2023-11-28,13:10:00,513030,513030.SH,"513030.SH:1.7040,513520.SH:0.8640,513500.SH:0.8203,513310.SH:0.2439,161226.SZ:0.0914",513030,2023-11-28,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7628,513520.XSHG:0.9132,513500.XSHG:0.8940,513310.XSHG:0.3001,161226.XSHE:0.0309",513030,True,True,5
2023-11-29,2023-11-29,13:10:00,513030,513030.SH,"513030.SH:1.6602,513520.SH:0.8617,513310.SH:0.1832,161226.SZ:0.1824",513030,2023-11-29,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7397,513520.XSHG:0.9075,513310.XSHG:0.2533,161226.XSHE:0.1012",513030,True,True,4
2023-11-30,2023-11-30,13:10:00,513520,513520.SH,"513520.SH:0.8097,161226.SZ:0.2999,513310.SH:0.1274",513520,2023-11-30,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7618,513100.XSHG:1.0692,513520.XSHG:0.8677,513310.XSHG:0.1885,161226.XSHE:0.1741",513030,False,False,3
2023-12-01,2023-12-01,13:10:00,513030,513030.SH,"513030.SH:1.6301,513520.SH:0.7630,513500.SH:0.4951,161226.SZ:0.4825",513030,2023-12-01,13:10:00,513030,513030.XSHG,"513030.XSHG:1.7424,513520.XSHG:0.8388,513500.XSHG:0.5996,161226.XSHE:0.3233",513030,True,True,4
2023-12-04,2023-12-04,13:10:00,513030,513030.SH,"513030.SH:1.5544,513520.SH:0.7360,161226.SZ:0.7210,513500.SH:0.4475,513310.SH:0.0132",513030,2023-12-04,13:10:00,513030,513030.XSHG,"513030.XSHG:1.6697,513520.XSHG:0.7898,513500.XSHG:0.5234,161226.XSHE:0.5102",513030,True,True,4
2023-12-05,2023-12-05,13:10:00,513030,513030.SH,"513030.SH:1.3085,513500.SH:0.3162,513290.SH:0.0002",513030,2023-12-05,13:10:00,513030,513030.XSHG,"513030.XSHG:1.4987,513500.XSHG:0.4204",513030,True,True,2
2023-12-06,2023-12-06,13:10:00,513520,513520.SH,"513520.SH:0.5271,513500.SH:0.2930,513100.SH:0.1470,513290.SH:0.0051",513520,2023-12-06,13:10:00,513030,513030.XSHG,"513030.XSHG:1.4172,513520.XSHG:0.5376,513500.XSHG:0.3405,513100.XSHG:0.2234,513290.XSHG:0.0004",513030,False,False,4
2023-12-07,2023-12-07,13:10:00,513030,513030.SH,"513030.SH:1.2177,513520.SH:0.4341,513290.SH:0.0267",513030,2023-12-07,13:10:00,513030,513030.XSHG,"513030.XSHG:1.3110,513520.XSHG:0.4881,513290.XSHG:0.0068,518880.XSHG:0.0017",513030,True,True,3
